1061,IDFC Money Mgr-IP-Reg(G),3,Debt : Short Term,"Scheme seeking to generate stable returns with a low risk strategy by creating a portfolio that is substantially invested in good quality floating rate debt or money market instruments, fixed rate debt or money market instruments swapped for floating returns."
1075,IDFC G Sec-PF-Reg(G),Unrated,Debt : Long Term,Seek to generate optimal returns with high liquidity by investing in Government Securities. However there is no assurance that the investment objective of the scheme will be realized.
1079,IDFC G-Sec-Constant Maturity Plan-Reg(G),Unrated,Debt : Short Term,To generate optimal returns with high liquidity by investing Government Securities. However there is no assurance that the investment objective of the scheme will be realized.
1084,IDFC Bond Fund - Medium Term Plan-Reg(G),3,Debt : Short Term,The scheme seeks to invest in a diversified set of debt and money market securities with the aim of generating optimal returns over medium term such that the Macaulay duration of the portfolio is between 3 years and 4 years.
1090,IDFC Bond Fund - Long Term Plan-Reg(G),2,Debt : Long Term,The scheme seeks to invest in a diversified set of debt and money market securities with the aim of generating optimal returns over long term such that the Macaulay duration of the portfolio is greater than 7 years.
1097,IDFC Bond Fund - Short Term Plan-Reg(G),2,Debt : Short Term,The scheme seeks to invest in a diversified set of debt and money market securities with the aim of generating optimal returns over short term such that the Macaulay duration of the portfolio is between 1 year and 3 years.
1103,HDFC Arbitrage-WP(G),4,Hybrid : Arbitrage,To generate income by investing predominantly in arbitrage opportunities between cash and derivative market and arbitrage opportunities within the derivative segment and by deployment of surplus cash in debt securities and money market instruments.
1110,HDFC Balanced Fund(G),4,Hybrid : Equity Oriented,The primary objective of the Scheme is to generate capital appreciation along with current income from a combined portfolio of equity & equity related and debt & money market instruments
1112,HDFC Capital Builder Value Fund(G),4,Equity : Multi Cap,To achieve long term capital appreciation by investing predominantly in equity oriented securities
1114,HDFC Low Duration Fund(G),2,Debt : Short Term,To generate income / capital appreciation through investment in debt securities and money market instruments. There is no assurance that the investment objective of the Scheme will be realized.
1117,HDFC Overnight Fund(G),Unrated,Debt : Liquid,To generate optimal returns while maintaining safety and high liquidity.
1119,HDFC Money Market Fund(G),2,Debt : Liquid,The investment objective of the Scheme is to generate optimal returns while maintaining safety and high liquidity. 
1126,HDFC Childrens Gift Fund,4,Hybrid : Equity Oriented,"The primary objective of the Scheme is to generate long term capital appreciation. However, there can be no assurance that the investment objective of the Scheme / Plans will be achieved. "
1129,HDFC Focused 30 Fund(G),3,Equity : Multi Cap,To generate capital appreciation through equity investments in companies whose shares are quoting at prices below their true value.
1131,HDFC Equity Fund(G),4,Equity : Large Cap,To achieve capital appreciation.
1133,HDFC FRIF-Long Term Plan(G),3,Debt : Short Term,"To generate regular income through investment in a portfolio comprising substantially of floating rate debt/money market instruments, fixed rate debt/money market instruments swapped for floating rate returns and fixed rate debt securities and money market instruments."
1269,HDFC Gilt Fund(G),3,Debt : Long Term,To generate credit risk-free returns through investments in sovereign securities issued by theCentral Government and / or State Government.
1271,HDFC Gilt-Short Term Plan(G),4,Debt : Medium Term,To generate credit risk-free returns through investments in sovereign securities issued by the central/state government.
1273,HDFC Balanced Advantage Fund(G),5,Equity : Large Cap,Aims to generate long term capital appreciation from a portfolio that is invested predominantly in equity and equity related instruments.
1274,HDFC Dynamic Debt Fund(G),3,Debt : Dynamic Bond,To generate income / capital appreciation by investing in a range of debt and money marketinstruments. There is no assurance that the investment objective of the Scheme will be realized.
1278,HDFC Medium Term Debt Fund(G),4,Debt : Short Term,To generate income / capital appreciation through investments in Debt and Money MarketInstruments. There is no assurance that the investment objective of the Scheme will be realized.
1281,HDFC Income Fund(G),1,Debt : Long Term,To generate income / capital appreciation through investments in debt and money marketinstruments. There is no assurance that the investment objective of the Scheme will be realized.
1282,HDFC Index Fund-NIFTY 50 Plan(G),3,Equity : Large Cap,To generate returns that are commensurate with the peformance of Nifty subject to tracking errors
1283,HDFC Index Fund-Sensex(G),2,Equity : Large Cap,To generate returns that are commensurate with the performance of the Sensex subject to tracking errors
